4654209623,4548023341,4674255623,4565115986,4600483463,4478925928,
4597816661,4502108913,4592474551,4495383008,5042963743,5118493513,
5153461441,4761377175,5571163131,4759675829,11799325287,13722703208,
18063757206,17581651131,18062038699,17612014257,18095081827,17688586765,
